46916.0,0,3.5,3.5478146216449225,{'was_impossible': False}
26711.0,0,5.0,3.5478146216449225,{'was_impossible': False}
97062.0,0,5.0,3.5478146216449225,{'was_impossible': False}
29923.0,0,4.0,3.5478146216449225,{'was_impossible': False}
73355.0,0,3.5,3.5478146216449225,{'was_impossible': False}
55810.0,0,4.0,3.5478146216449225,{'was_impossible': False}
34287.0,0,4.0,3.5478146216449225,{'was_impossible': False}
6016.0,0,3.0,3.5478146216449225,{'was_impossible': False}
62851.0,0,2.5,3.5478146216449225,{'was_impossible': False}
80329.0,0,2.0,3.5478146216449225,{'was_impossible': False}
79047.0,0,4.0,3.5478146216449225,{'was_impossible': False}
33119.0,0,2.5,3.5478146216449225,{'was_impossible': False}
24116.0,0,3.5,3.5478146216449225,{'was_impossible': False}
70102.0,0,3.0,3.5478146216449225,{'was_impossible': False}
96804.0,0,2.5,3.5478146216449225,{'was_impossible': False}
90498.0,0,3.5,3.5478146216449225,{'was_impossible': False}
32582.0,0,4.0,3.5478146216449225,{'was_impossible': False}
27882.0,0,3.5,3.5478146216449225,{'was_impossible': False}
60446.0,0,3.0,3.5478146216449225,{'was_impossible': False}
590.0,0,2.0,3.5478146216449225,{'was_impossible': False}
77042.0,0,2.5,3.5478146216449225,{'was_impossible': False}
43990.0,0,3.5,3.5478146216449225,{'was_impossible': False}
31718.0,0,5.0,3.5478146216449225,{'was_impossible': False}
83495.0,0,3.5,3.5478146216449225,{'was_impossible': False}
87448.0,0,4.0,3.5478146216449225,{'was_impossible': False}
20363.0,0,3.5,3.5478146216449225,{'was_impossible': False}
30456.0,0,0.5,3.5478146216449225,{'was_impossible': False}
40370.0,0,2.0,3.5478146216449225,{'was_impossible': False}
81612.0,0,2.5,3.5478146216449225,{'was_impossible': False}
35923.0,0,4.0,3.5478146216449225,{'was_impossible': False}
26512.0,0,3.0,3.5478146216449225,{'was_impossible': False}
1214.0,0,4.0,3.5478146216449225,{'was_impossible': False}
46942.0,0,2.5,3.5478146216449225,{'was_impossible': False}
7165.0,0,3.5,3.5478146216449225,{'was_impossible': False}
78375.0,0,4.0,3.5478146216449225,{'was_impossible': False}
17351.0,0,3.0,3.5478146216449225,{'was_impossible': False}
64196.0,0,5.0,3.5478146216449225,{'was_impossible': False}
6085.0,0,3.0,3.5478146216449225,{'was_impossible': False}
65568.0,0,3.0,3.5478146216449225,{'was_impossible': False}
19961.0,0,3.5,3.5478146216449225,{'was_impossible': False}
90135.0,0,3.5,3.5478146216449225,{'was_impossible': False}
51507.0,0,5.0,3.5478146216449225,{'was_impossible': False}
83231.0,0,3.0,3.5478146216449225,{'was_impossible': False}
67335.0,0,3.5,3.5478146216449225,{'was_impossible': False}
38403.0,0,3.0,3.5478146216449225,{'was_impossible': False}
33340.0,0,2.0,3.5478146216449225,{'was_impossible': False}
44419.0,0,3.0,3.5478146216449225,{'was_impossible': False}
52176.0,0,3.5,3.5478146216449225,{'was_impossible': False}
93502.0,0,4.5,3.5478146216449225,{'was_impossible': False}
84720.0,0,4.0,3.5478146216449225,{'was_impossible': False}
41185.0,0,4.0,3.5478146216449225,{'was_impossible': False}
13340.0,0,4.0,3.5478146216449225,{'was_impossible': False}
1706.0,0,3.0,3.5478146216449225,{'was_impossible': False}
81152.0,0,3.0,3.5478146216449225,{'was_impossible': False}
52261.0,0,3.0,3.5478146216449225,{'was_impossible': False}
82779.0,0,4.0,3.5478146216449225,{'was_impossible': False}
33813.0,0,5.0,3.5478146216449225,{'was_impossible': False}
22271.0,0,5.0,3.5478146216449225,{'was_impossible': False}
55432.0,0,5.0,3.5478146216449225,{'was_impossible': False}
89159.0,0,3.0,3.5478146216449225,{'was_impossible': False}
90072.0,0,3.5,3.5478146216449225,{'was_impossible': False}
14540.0,0,5.0,3.5478146216449225,{'was_impossible': False}
61394.0,0,4.0,3.5478146216449225,{'was_impossible': False}
19918.0,0,2.0,3.5478146216449225,{'was_impossible': False}
19063.0,0,5.0,3.5478146216449225,{'was_impossible': False}
5169.0,0,4.5,3.5478146216449225,{'was_impossible': False}
65920.0,0,4.5,3.5478146216449225,{'was_impossible': False}
97814.0,0,5.0,3.5478146216449225,{'was_impossible': False}
56230.0,0,2.0,3.5478146216449225,{'was_impossible': False}
40767.0,0,2.0,3.5478146216449225,{'was_impossible': False}
22866.0,0,4.5,3.5478146216449225,{'was_impossible': False}
61458.0,0,1.0,3.5478146216449225,{'was_impossible': False}
51023.0,0,2.0,3.5478146216449225,{'was_impossible': False}
15519.0,0,3.0,3.5478146216449225,{'was_impossible': False}
19935.0,0,3.0,3.5478146216449225,{'was_impossible': False}
47864.0,0,5.0,3.5478146216449225,{'was_impossible': False}
23965.0,0,4.5,3.5478146216449225,{'was_impossible': False}
83891.0,0,4.0,3.5478146216449225,{'was_impossible': False}
57997.0,0,4.0,3.5478146216449225,{'was_impossible': False}
46620.0,0,3.0,3.5478146216449225,{'was_impossible': False}
60505.0,0,4.0,3.5478146216449225,{'was_impossible': False}
91579.0,0,4.0,3.5478146216449225,{'was_impossible': False}
24182.0,0,4.0,3.5478146216449225,{'was_impossible': False}
20707.0,0,4.0,3.5478146216449225,{'was_impossible': False}
88105.0,0,4.0,3.5478146216449225,{'was_impossible': False}
99306.0,0,1.5,3.5478146216449225,{'was_impossible': False}
43550.0,0,4.0,3.5478146216449225,{'was_impossible': False}
73329.0,0,4.5,3.5478146216449225,{'was_impossible': False}
8478.0,0,4.0,3.5478146216449225,{'was_impossible': False}
47771.0,0,5.0,3.5478146216449225,{'was_impossible': False}
57472.0,0,4.0,3.5478146216449225,{'was_impossible': False}
2830.0,0,4.0,3.5478146216449225,{'was_impossible': False}
55857.0,0,4.0,3.5478146216449225,{'was_impossible': False}
459.0,0,1.0,3.5478146216449225,{'was_impossible': False}
44814.0,0,5.0,3.5478146216449225,{'was_impossible': False}
3144.0,0,3.5,3.5478146216449225,{'was_impossible': False}
13553.0,0,5.0,3.5478146216449225,{'was_impossible': False}
33128.0,0,3.0,3.5478146216449225,{'was_impossible': False}
68172.0,0,3.5,3.5478146216449225,{'was_impossible': False}
90017.0,0,3.5,3.5478146216449225,{'was_impossible': False}
78421.0,0,4.0,3.5478146216449225,{'was_impossible': False}
33874.0,0,3.0,3.5478146216449225,{'was_impossible': False}
7834.0,0,4.0,3.5478146216449225,{'was_impossible': False}
15580.0,0,5.0,3.5478146216449225,{'was_impossible': False}
17969.0,0,3.0,3.5478146216449225,{'was_impossible': False}
88009.0,0,4.5,3.5478146216449225,{'was_impossible': False}
92768.0,0,3.5,3.5478146216449225,{'was_impossible': False}
8594.0,0,4.0,3.5478146216449225,{'was_impossible': False}
44228.0,0,3.0,3.5478146216449225,{'was_impossible': False}
19898.0,0,2.5,3.5478146216449225,{'was_impossible': False}
75807.0,0,4.0,3.5478146216449225,{'was_impossible': False}
97973.0,0,4.5,3.5478146216449225,{'was_impossible': False}
9636.0,0,5.0,3.5478146216449225,{'was_impossible': False}
49800.0,0,3.5,3.5478146216449225,{'was_impossible': False}
99050.0,0,4.0,3.5478146216449225,{'was_impossible': False}
87606.0,0,3.5,3.5478146216449225,{'was_impossible': False}
50008.0,0,4.0,3.5478146216449225,{'was_impossible': False}
58580.0,0,3.0,3.5478146216449225,{'was_impossible': False}
1949.0,0,2.0,3.5478146216449225,{'was_impossible': False}
85054.0,0,3.0,3.5478146216449225,{'was_impossible': False}
22158.0,0,2.0,3.5478146216449225,{'was_impossible': False}
44617.0,0,3.5,3.5478146216449225,{'was_impossible': False}
17890.0,0,1.0,3.5478146216449225,{'was_impossible': False}
55059.0,0,4.0,3.5478146216449225,{'was_impossible': False}
76129.0,0,2.5,3.5478146216449225,{'was_impossible': False}
27979.0,0,3.0,3.5478146216449225,{'was_impossible': False}
58635.0,0,5.0,3.5478146216449225,{'was_impossible': False}
41626.0,0,3.0,3.5478146216449225,{'was_impossible': False}
97983.0,0,4.5,3.5478146216449225,{'was_impossible': False}
16431.0,0,3.0,3.5478146216449225,{'was_impossible': False}
51150.0,0,4.0,3.5478146216449225,{'was_impossible': False}
18739.0,0,3.5,3.5478146216449225,{'was_impossible': False}
58892.0,0,5.0,3.5478146216449225,{'was_impossible': False}
81922.0,0,3.0,3.5478146216449225,{'was_impossible': False}
59744.0,0,4.5,3.5478146216449225,{'was_impossible': False}
64098.0,0,3.0,3.5478146216449225,{'was_impossible': False}
524.0,0,2.5,3.5478146216449225,{'was_impossible': False}
28538.0,0,3.5,3.5478146216449225,{'was_impossible': False}
15410.0,0,3.0,3.5478146216449225,{'was_impossible': False}
4540.0,0,3.0,3.5478146216449225,{'was_impossible': False}
47915.0,0,5.0,3.5478146216449225,{'was_impossible': False}
44000.0,0,2.5,3.5478146216449225,{'was_impossible': False}
24795.0,0,2.5,3.5478146216449225,{'was_impossible': False}
90372.0,0,5.0,3.5478146216449225,{'was_impossible': False}
50344.0,0,4.0,3.5478146216449225,{'was_impossible': False}
91254.0,0,3.5,3.5478146216449225,{'was_impossible': False}
29541.0,0,4.0,3.5478146216449225,{'was_impossible': False}
84377.0,0,3.0,3.5478146216449225,{'was_impossible': False}
81767.0,0,2.0,3.5478146216449225,{'was_impossible': False}
11028.0,0,1.0,3.5478146216449225,{'was_impossible': False}
4740.0,0,4.0,3.5478146216449225,{'was_impossible': False}
49210.0,0,4.5,3.5478146216449225,{'was_impossible': False}
98827.0,0,4.0,3.5478146216449225,{'was_impossible': False}
65648.0,0,2.0,3.5478146216449225,{'was_impossible': False}
46467.0,0,2.0,3.5478146216449225,{'was_impossible': False}
86434.0,0,4.0,3.5478146216449225,{'was_impossible': False}
89195.0,0,3.0,3.5478146216449225,{'was_impossible': False}
80713.0,0,1.0,3.5478146216449225,{'was_impossible': False}
61210.0,0,5.0,3.5478146216449225,{'was_impossible': False}
91992.0,0,2.0,3.5478146216449225,{'was_impossible': False}
9525.0,0,4.0,3.5478146216449225,{'was_impossible': False}
20025.0,0,2.5,3.5478146216449225,{'was_impossible': False}
22994.0,0,3.5,3.5478146216449225,{'was_impossible': False}
67671.0,0,4.0,3.5478146216449225,{'was_impossible': False}
44282.0,0,4.0,3.5478146216449225,{'was_impossible': False}
27587.0,0,3.5,3.5478146216449225,{'was_impossible': False}
9078.0,0,4.0,3.5478146216449225,{'was_impossible': False}
23664.0,0,3.5,3.5478146216449225,{'was_impossible': False}
87857.0,0,3.0,3.5478146216449225,{'was_impossible': False}
87755.0,0,3.5,3.5478146216449225,{'was_impossible': False}
45401.0,0,2.0,3.5478146216449225,{'was_impossible': False}
78379.0,0,2.0,3.5478146216449225,{'was_impossible': False}
81589.0,0,4.0,3.5478146216449225,{'was_impossible': False}
94825.0,0,5.0,3.5478146216449225,{'was_impossible': False}
